,School1,School2,Year,Distance,popDiff,perfDiff
6386,Applecroft School,Homerswood Primary and Nursery School,2019,2458.2686997153096,0.5833333333333333,6.020997006921865
6387,Beech Hyde Primary School and Nursery,Homerswood Primary and Nursery School,2019,5988.969944823567,-0.5666666666666668,4.045247496109172
6388,Birchwood Avenue Primary School,Homerswood Primary and Nursery School,2019,5599.504442359163,0.5,2.1804332626351606
6389,Commonswood Primary & Nursery School,Homerswood Primary and Nursery School,2019,4079.5991224628924,0.2666666666666666,5.178547052121878
6390,Countess Anne Church of England School,Homerswood Primary and Nursery School,2019,5917.896670270612,-0.16666666666666674,3.9837321262360925
6391,Creswick Primary & Nursery School,Homerswood Primary and Nursery School,2019,3337.5147939747026,-0.08333333333333348,1.065921702184316
6392,Green Lanes Primary School,Homerswood Primary and Nursery School,2019,5147.8199269205215,0.18333333333333313,4.115237258730931
6393,Holwell Primary School,Homerswood Primary and Nursery School,2019,2642.6677808608483,-0.5166666666666667,-0.04549594145448932
6394,Our Lady Catholic Primary School,Homerswood Primary and Nursery School,2019,2829.9252640308364,-0.06666666666666676,3.206354799032305
6395,Panshanger Primary School,Homerswood Primary and Nursery School,2019,2209.619876811394,0.19999999999999996,2.963011838179826
6396,Peartree Primary School,Homerswood Primary and Nursery School,2019,2419.8417303617193,-0.2333333333333334,-1.3102063896187075
6397,Ryde School,Homerswood Primary and Nursery School,2019,5115.524313303574,0.2999999999999998,4.951307515157885
6398,Springmead Primary School,Homerswood Primary and Nursery School,2019,2772.976920206874,-0.3666666666666668,0.8432528562453143
6399,"St John's Voluntary Aided Church of England Primary School, Lemsford",Homerswood Primary and Nursery School,2019,3167.254015705087,0.16666666666666652,6.3502427218884385
6400,Swallow Dell Primary and Nursery School,Homerswood Primary and Nursery School,2019,2760.6508290618717,0.11666666666666647,0.759545014944524
6401,Templewood Primary School,Homerswood Primary and Nursery School,2019,936.5746099484013,0.5333333333333332,3.33738502657318
6402,Watchlytes Junior Mixed Infant and Nursery School,Homerswood Primary and Nursery School,2019,2920.483007997136,-0.16666666666666674,0.9210292448310611
6403,"All Saints Church of England Voluntary Aided Primary School, Datchworth",Knebworth Primary and Nursery School,2019,1358.1402725786463,-0.31666666666666665,-0.18265139076454218
6404,Ashtree Primary School and Nursery,Knebworth Primary and Nursery School,2019,3784.569856667994,-0.31666666666666665,-3.6563977522086883
6405,Aston St Mary's Church of England Aided Primary School,Knebworth Primary and Nursery School,2019,3563.2935607384356,0.36111111111111105,4.121566287307664
6406,Bedwell Primary School,Knebworth Primary and Nursery School,2019,4620.77839762956,-0.4722222222222222,-5.04545818471694
6407,Benington Church of England Primary School,Knebworth Primary and Nursery School,2019,5982.644231441479,0.08333333333333337,-0.28745517975135515
6408,Broom Barns Primary School,Knebworth Primary and Nursery School,2019,4144.2483033717945,0.18333333333333346,-2.410652533950293
6409,Camps Hill Primary School,Knebworth Primary and Nursery School,2019,4924.516727558147,0.050000000000000044,-2.1650301815115
6410,Codicote Church of England Primary School,Knebworth Primary and Nursery School,2019,4437.830551068844,0.5166666666666667,0.7057884945056718
6411,Featherstone Wood Primary School,Knebworth Primary and Nursery School,2019,3384.16090043012,0.08333333333333337,-5.208078837784483
6412,Harwood Hill Junior Mixed Infant and Nursery School,Knebworth Primary and Nursery School,2019,5526.995929073949,-0.11666666666666659,-2.046502991934597
6413,Holy Family Catholic Primary School,Knebworth Primary and Nursery School,2019,5971.014151716608,-0.31666666666666665,-0.35003724345302434
6414,Homerswood Primary and Nursery School,Knebworth Primary and Nursery School,2019,5435.216371038047,0.11666666666666681,-5.2444338136729325
6416,Lodge Farm Primary School,Knebworth Primary and Nursery School,2019,5139.144384039039,0.033333333333333326,-3.640892582311664
6417,Longmeadow Primary School,Knebworth Primary and Nursery School,2019,2206.891478981239,-0.41666666666666663,-3.4541585650655704
6418,Oaklands Primary School,Knebworth Primary and Nursery School,2019,2777.5357783474187,0.11666666666666681,-0.9382130920141515
6419,Peartree Spring Primary School,Knebworth Primary and Nursery School,2019,3159.0943322414414,0.09444444444444444,-3.6799776957892094
6420,Roebuck Academy,Knebworth Primary and Nursery School,2019,2656.7726662249443,-0.04999999999999993,-2.3287677549908636
6421,St Vincent De Paul,Knebworth Primary and Nursery School,2019,4620.77839762956,0.033333333333333326,-3.669703036930035
6422,Shephalbury Park Primary School,Knebworth Primary and Nursery School,2019,2101.95385296633,0.21666666666666667,-1.8686287772644112
6423,_St John's CofE Primary School,Knebworth Primary and Nursery School,2019,5141.956048042418,-0.08333333333333326,1.4591473403143282
6424,St Margaret Clitherow Roman Catholic Primary School,Knebworth Primary and Nursery School,2019,2945.9453491197014,0.45000000000000007,0.01746469868407985
6425,St Michael's Woolmer Green CofE VA Primary School,Knebworth Primary and Nursery School,2019,1402.0014265327977,-0.25,-0.17475515390456353
6426,St Nicholas CofE (VA) Primary School and Nursery,Knebworth Primary and Nursery School,2019,3807.0472810302736,0.08333333333333337,-4.373319227726504
6427,Tewin Cowper Church of England Voluntary Aided Primary School,Knebworth Primary and Nursery School,2019,5724.054943831339,-0.07666666666666666,-1.4872532937146152
6428,Watton-at-Stone Primary and Nursery School,Knebworth Primary and Nursery School,2019,4673.851195748534,0.21666666666666667,-0.8194714383326611
6429,Welwyn St Mary's Church of England Voluntary Aided Primary School,Knebworth Primary and Nursery School,2019,4871.410678643302,0.2500000000000001,-1.4683741640051544
6430,Fairlands Primary School,Knebworth Primary and Nursery School,2019,5217.81381423293,-0.1611111111111111,-3.56652849269934
6431,Moss Bury Primary School and Nursery,Knebworth Primary and Nursery School,2019,5433.021442990999,-0.22777777777777775,-1.1679347894093075
6432,Woolenwick Junior School,Knebworth Primary and Nursery School,2019,5556.8273322103505,0.5166666666666667,-5.513717533705651
6433,"All Saints Church of England Voluntary Aided Primary School, Datchworth",Lodge Farm Primary School,2019,5828.356200507996,-0.35,3.4582411915471214
6434,Ashtree Primary School and Nursery,Lodge Farm Primary School,2019,1471.883147535836,-0.35,-0.015505169897024551
6435,Aston St Mary's Church of England Aided Primary School,Lodge Farm Primary School,2019,2544.967190358257,0.3277777777777777,7.762458869619328
6436,Bedwell Primary School,Lodge Farm Primary School,2019,1037.3591470652775,-0.5055555555555555,-1.404565602405277
6437,Benington Church of England Primary School,Lodge Farm Primary School,2019,4041.282593434911,0.050000000000000044,3.353437402560308
6438,Broom Barns Primary School,Lodge Farm Primary School,2019,1956.4828136224453,0.15000000000000013,1.2302400483613707
6439,Camps Hill Primary School,Lodge Farm Primary School,2019,219.8226557932553,0.01666666666666672,1.4758624008001637
6440,Featherstone Wood Primary School,Lodge Farm Primary School,2019,1816.3711074557423,0.050000000000000044,-1.5671862554728193
6441,Knebworth Primary and Nursery School,Lodge Farm Primary School,2019,5139.144384039039,-0.033333333333333326,3.640892582311664
6443,Longmeadow Primary School,Lodge Farm Primary School,2019,2962.621305533328,-0.44999999999999996,0.18673401724609318
6444,Peartree Spring Primary School,Lodge Farm Primary School,2019,1992.4201364170158,0.061111111111111116,-0.03908511347754606
6445,Roebuck Academy,Lodge Farm Primary School,2019,2780.9710534272017,-0.08333333333333326,1.3121248273208
6446,St Vincent De Paul,Lodge Farm Primary School,2019,1037.3591470652775,0.0,-0.02881045461837184
6447,Shephalbury Park Primary School,Lodge Farm Primary School,2019,3037.6202856841737,0.18333333333333335,1.7722638050472521
6448,St Margaret Clitherow Roman Catholic Primary School,Lodge Farm Primary School,2019,2746.5980776225706,0.41666666666666674,3.6583572809957436
6449,St Nicholas CofE (VA) Primary School and Nursery,Lodge Farm Primary School,2019,1718.0011641439594,0.050000000000000044,-0.73242664541484
6450,Fairlands Primary School,Lodge Farm Primary School,2019,2363.977157250044,-0.19444444444444442,0.07436408961232344
6451,Giles Junior School,Lodge Farm Primary School,2019,1636.623658633835,-0.061111111111111116,-0.07450569715893307
6452,Graveley Primary School,Lodge Farm Primary School,2019,4180.48334526045,-0.19999999999999996,1.455283391119461
6453,Leys Primary and Nursery School,Lodge Farm Primary School,2019,2021.1620419946541,-0.3899999999999999,0.9691217544921902
6454,Martins Wood Primary School,Lodge Farm Primary School,2019,1109.0486914468634,-0.02777777777777768,0.2975509238127203
6455,Moss Bury Primary School and Nursery,Lodge Farm Primary School,2019,919.6330790048822,-0.26111111111111107,2.4729577929023563
6456,Round Diamond Primary School,Lodge Farm Primary School,2019,2216.159967150386,0.55,3.6783764882448198
6457,Trotts Hill Primary and Nursery School,Lodge Farm Primary School,2019,1560.6646020205624,0.18333333333333335,3.7809400085836202
6458,Walkern Primary School,Lodge Farm Primary School,2019,2908.921621494811,-0.1499999999999999,2.361513330498152
6459,Weston Primary School,Lodge Farm Primary School,2019,5245.007721633973,-0.09999999999999998,2.693619102174357
6460,Woolenwick Junior School,Lodge Farm Primary School,2019,3179.49319860886,0.4833333333333334,-1.8728249513939876
6461,Wymondley Junior Mixed and Infant School,Lodge Farm Primary School,2019,5483.309949291577,0.25,-0.2834097813461449
6462,Ardeley St Lawrence Church of England Voluntary Aided Primary School,Lodge Farm Primary School,2019,5217.330830990115,-0.1499999999999999,-2.452712329826603
6463,"All Saints Church of England Voluntary Aided Primary School, Datchworth",Longmeadow Primary School,2019,2909.2419974969425,0.09999999999999998,3.2715071743010284
6464,Ashtree Primary School and Nursery,Longmeadow Primary School,2019,1577.7430082240896,0.09999999999999998,-0.20223918714311773
6465,Aston St Mary's Church of England Aided Primary School,Longmeadow Primary School,2019,1664.298350657117,0.7777777777777777,7.575724852373234
6466,Bedwell Primary School,Longmeadow Primary School,2019,2607.9373075286912,-0.05555555555555558,-1.5912996196513702
6467,Benington Church of England Primary School,Longmeadow Primary School,2019,4349.09116942839,0.5,3.1667033853142152
6468,Broom Barns Primary School,Longmeadow Primary School,2019,2435.1566684712507,0.6000000000000001,1.0435060311152773
6469,Camps Hill Primary School,Longmeadow Primary School,2019,2744.4950355211067,0.4666666666666667,1.2891283835540706
6470,Featherstone Wood Primary School,Longmeadow Primary School,2019,1177.8374251143491,0.5,-1.7539202727189125
6471,Knebworth Primary and Nursery School,Longmeadow Primary School,2019,2206.891478981239,0.41666666666666663,3.4541585650655704
6472,Lodge Farm Primary School,Longmeadow Primary School,2019,2962.621305533328,0.44999999999999996,-0.18673401724609318
6474,Oaklands Primary School,Longmeadow Primary School,2019,4970.643117344072,0.5333333333333334,2.515945473051419
6475,Peartree Spring Primary School,Longmeadow Primary School,2019,1064.8103117457117,0.5111111111111111,-0.22581913072363924
6476,Roebuck Academy,Longmeadow Primary School,2019,1206.7050178067545,0.3666666666666667,1.1253908100747068
6477,St Vincent De Paul,Longmeadow Primary School,2019,2607.9373075286912,0.44999999999999996,-0.21554447186446501
6478,Shephalbury Park Primary School,Longmeadow Primary School,2019,321.6022387981775,0.6333333333333333,1.5855297878011592
6479,St Margaret Clitherow Roman Catholic Primary School,Longmeadow Primary School,2019,1578.1165989875399,0.8666666666666667,3.4716232637496502
6480,St Michael's Woolmer Green CofE VA Primary School,Longmeadow Primary School,2019,3581.329641348308,0.16666666666666663,3.279403411161007
6481,St Nicholas CofE (VA) Primary School and Nursery,Longmeadow Primary School,2019,1925.4778627655005,0.5,-0.9191606626609332
6482,Watton-at-Stone Primary and Nursery School,Longmeadow Primary School,2019,5015.793157617248,0.6333333333333333,2.634687126732909
6483,Fairlands Primary School,Longmeadow Primary School,2019,3592.8330047470895,0.25555555555555554,-0.11236992763376974
6484,Giles Junior School,Longmeadow Primary School,2019,4357.075395262285,0.38888888888888884,-0.26123971440502625
6485,Leys Primary and Nursery School,Longmeadow Primary School,2019,4863.987767254354,0.06000000000000005,0.782387737246097
6486,Martins Wood Primary School,Longmeadow Primary School,2019,4023.40552268846,0.4222222222222223,0.11081690656662713
6487,Moss Bury Primary School and Nursery,Longmeadow Primary School,2019,3378.5890546202863,0.18888888888888888,2.286223775656263
