Full Name,Year,URN,PTRWM_EXP,PTRWM_HIGH,READPROG,WRITPROG,MATPROG,READ_AVERAGE,GPS_AVERAGE,MAT_AVERAGE,Grade,%exp_norm,%high_norm,norm_%,READ_norm,WRIT_norm,MAT_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,appl/plc,weightedPref,log_WP,%exp_norm,%high_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,READ_norm,WRIT_norm,MAT_norm,pred_WP,resid_WP,pred_log_WP,resid_log_WP,pca_1,pca,pca_2,Latitude,Longitude,Easting,Northing
Oaklands Primary School,2019,117261,0.83,0.13,1.8,0.3,-1.8,108,106,105,2,1.023814037,0.014866069,0.580268216,0.785400177,-0.259786629,-0.044283224,0.673587606,0.19550898,-0.682633336,3.366666667,3.133333333,1.142097401,1.023814037,0.014866069,0.673587606,0.19550898,-0.682633336,0.785400177,-0.259786629,-0.044283224,2.765266805,0.368066528,0.940248679,0.201848722,-0.620546991,0.620546991,-0.284053749,51.841527,-0.197051,524306,217417
Oaklands Primary School,2018,117261,0.75,0.04,-2.1,-2,0.2,105,107,106,2,0.496386505,-0.99065196,-0.276125952,-0.239993105,0.080899997,0.31327636,-1.07297303,-0.848273937,0.170494607,3.133333333,2.533333333,0.929535959,0.496386505,-0.99065196,-1.07297303,-0.848273937,0.170494607,-0.239993105,0.080899997,0.31327636,2.548666237,-0.015332904,0.854253667,0.075282292,0.58298873,-0.58298873,-0.852138472,51.841527,-0.197051,524306,217417
Oaklands Primary School,2020,117261,0.72,0.07,0.7,1.1,-0.3,104,104,103,2,0.298601181,-0.655479283,-0.199373242,-0.581790866,-0.94115988,-0.759402392,0.180967939,0.558563908,-0.042787379,3.066666667,2.733333333,1.005521866,0.298601181,-0.655479283,0.180967939,0.558563908,-0.042787379,-0.581790866,-0.94115988,-0.759402392,2.508323314,0.225010019,0.838236673,0.167285193,0.807153186,-0.807153186,1.018190945,51.841527,-0.197051,524306,217417
_St John's CofE Primary School,2019,117460,0.79,0.25,1.4,2,3.9,108,110,109,2,0.760100271,1.355556774,1.18193131,0.785400177,1.102959875,1.385955112,0.494453181,0.967000702,1.748781302,3.566666667,2.366666667,0.861482495,0.760100271,1.355556774,0.494453181,0.967000702,1.748781302,0.785400177,1.102959875,1.385955112,3.196325351,-0.829658685,1.111388048,-0.249905553,-3.01571318,3.01571318,0.483688039,51.818394,-0.189689,524877,214857
_St John's CofE Primary School,2018,117460,0.7,0.1,3,0,0.1,108,105,105,2,0.166744298,-0.320306607,-0.085789,0.785400177,-0.600473254,-0.044283224,1.210990878,0.059363383,0.12783821,3.366666667,3.166666667,1.15267951,0.166744298,-0.320306607,1.210990878,0.059363383,0.12783821,0.785400177,-0.600473254,-0.044283224,2.740404463,0.426262204,0.930377802,0.222301708,-0.482399998,0.482399998,0.186168098,51.818394,-0.189689,524877,214857
_St John's CofE Primary School,2020,117460,0.8,0.33,2.2,-0.4,2.8,109,112,110,2,0.826028713,2.249350577,1.718088989,1.127197938,1.784333126,1.743514697,0.85272203,-0.122164081,1.279560933,3.233333333,2.8,1.029619417,0.826028713,2.249350577,0.85272203,-0.122164081,1.279560933,1.127197938,1.784333126,1.743514697,3.297472702,-0.497472702,1.151545688,-0.121926271,-3.577735943,3.577735943,-0.841877111,51.818394,-0.189689,524877,214857
Welwyn St Mary's C of E VA Primary School **,2019,117490,0.66,0.23,-1,-1.9,-0.5,106,108,105,1,-0.096969468,1.132108323,0.578289863,0.101804655,0.421586623,-0.044283224,-0.580353363,-0.802892071,-0.128100173,2.366666667,2.816666667,1.035554153,-0.096969468,1.132108323,-0.580353363,-0.802892071,-0.128100173,0.101804655,0.421586623,-0.044283224,2.669549767,0.147116899,0.902246988,0.133307165,-0.088697627,0.088697627,-0.923733426,51.826582,-0.216391,523014,215722
Welwyn St Mary's C of E VA Primary School **,2018,117490,0.68,0.12,1.4,-2.1,0.9,107,107,106,1,0.034887415,-0.096858157,-0.034620526,0.443602416,0.080899997,0.31327636,0.494453181,-0.893655803,0.469089387,2.233333333,2.866666667,1.053149915,0.034887415,-0.096858157,0.494453181,-0.893655803,0.469089387,0.443602416,0.080899997,0.31327636,2.730650876,0.136015791,0.926505422,0.126644493,-0.428204431,0.428204431,-0.688398636,51.826582,-0.216391,523014,215722
Welwyn St Mary's C of E VA Primary School **,2020,117490,0.76,0.24,0.7,-0.5,1.1,108,110,108,1,0.562314947,1.243832548,1.009020947,0.785400177,1.102959875,1.028395528,0.180967939,-0.167545947,0.554402181,2.233333333,2.833333333,1.041453875,0.562314947,1.243832548,0.180967939,-0.167545947,0.554402181,0.785400177,1.102959875,1.028395528,3.008766225,-0.175432892,1.036923104,0.004530771,-1.973545517,1.973545517,-0.762706253,51.826582,-0.216391,523014,215722
Commonswood Primary & Nursery School,2019,117378,0.72,0.2,2.9,1.7,1.2,108,107,105,2,0.298601181,0.796935647,0.612031747,0.785400177,0.080899997,-0.044283224,1.166207272,0.830855104,0.597058579,2.466666667,3.133333333,1.142097401,0.298601181,0.796935647,1.166207272,0.830855104,0.597058579,0.785400177,0.080899997,-0.044283224,2.922219718,0.211113616,1.002562308,0.139535093,-1.49265198,1.49265198,0.724364525,51.78437,-0.177433,525816,211094
Commonswood Primary & Nursery School,2018,117378,0.65,0.08,1.5,2.3,1.9,104,106,105,2,-0.16289791,-0.543755058,-0.394778194,-0.581790866,-0.259786629,-0.044283224,0.539236787,1.1031463,0.895653359,2.533333333,2.75,1.011600912,-0.16289791,-0.543755058,0.539236787,1.1031463,0.895653359,-0.581790866,-0.259786629,-0.044283224,2.684878407,0.065121593,0.908332783,0.103268129,-0.173870838,0.173870838,1.573519828,51.78437,-0.177433,525816,211094
Commonswood Primary & Nursery School,2020,117378,0.64,0.14,1,-0.5,0.5,105,107,105,2,-0.228826351,0.126590294,-0.057115116,-0.239993105,0.080899997,-0.044283224,0.315318757,-0.167545947,0.298463798,2.416666667,2.95,1.08180517,-0.228826351,0.126590294,0.315318757,-0.167545947,0.298463798,-0.239993105,0.080899997,-0.044283224,2.662550214,0.287449786,0.899468017,0.182337153,-0.049804782,0.049804782,0.128474993,51.78437,-0.177433,525816,211094
Creswick Primary ,2019,117229,0.53,0.08,-3,-2.6,-3,104,104,103,2,-0.954039208,-0.543755058,-0.836756573,-0.581790866,-0.94115988,-0.759402392,-1.476025484,-1.120565133,-1.194510102,3.083333333,2.866666667,1.053149915,-0.954039208,-0.543755058,-1.476025484,-1.120565133,-1.194510102,-0.581790866,-0.94115988,-0.759402392,2.182875715,0.683790952,0.709027085,0.34412283,2.615494753,-2.615494753,-0.827890717,51.787498,-0.200143,524241,211403
Creswick Primary ,2018,117229,0.64,0.14,-1.7,0.2,-2.8,105,106,104,2,-0.228826351,0.126590294,-0.057115116,-0.239993105,-0.259786629,-0.401842808,-0.893838606,0.150127114,-1.109197308,3.466666667,3.916666667,1.365240952,-0.228826351,0.126590294,-0.893838606,0.150127114,-1.109197308,-0.239993105,-0.259786629,-0.401842808,2.464049554,1.452617113,0.820659052,0.5445819,1.053159244,-1.053159244,-0.165622749,51.787498,-0.200143,524241,211403
Creswick Primary ,2020,117229,0.57,0.12,-3.8,-1.9,-3.5,103,104,104,3,-0.690325442,-0.096858157,-0.439767373,-0.923588627,-0.94115988,-0.401842808,-1.834294332,-0.802892071,-1.407792088,2.233333333,2.233333333,0.803495238,-0.690325442,-0.096858157,-1.834294332,-0.802892071,-1.407792088,-0.923588627,-0.94115988,-0.401842808,2.208237621,0.025095712,0.719096299,0.084398939,2.474571947,-2.474571947,-0.707912493,51.787498,-0.200143,524241,211403
Harwood Hill JMI & Nursery School,2019,117227,0.71,0.04,1.4,-2.3,-2.6,108,107,104,2,0.232672739,-0.99065196,-0.423452078,0.785400177,0.080899997,-0.401842808,0.494453181,-0.984419535,-1.023884514,3.133333333,2.266666667,0.818310324,0.232672739,-0.99065196,0.494453181,-0.984419535,-1.023884514,0.785400177,0.080899997,-0.401842808,2.566051169,-0.299384502,0.861155853,-0.04284553,0.486389784,-0.486389784,-1.24945523,51.815991,-0.199385,524215,214573
Harwood Hill JMI & Nursery School,2018,117227,0.52,0.07,0.3,0.3,-1.3,103,103,102,2,-1.019967649,-0.655479283,-0.936003873,-0.923588627,-1.281846506,-1.116961976,0.001833515,0.19550898,-0.469351351,2.6,2.066666667,0.725937003,-1.019967649,-0.655479283,0.001833515,0.19550898,-0.469351351,-0.923588627,-1.281846506,-1.116961976,2.291682306,-0.225015639,0.752225605,-0.026288602,2.010913612,-2.010913612,1.007931267,51.815991,-0.199385,524215,214573
Harwood Hill JMI & Nursery School,2020,117227,0.55,0.03,-0.4,-4.3,-1.7,103,103,103,2,-0.822182325,-1.102376185,-1.075172352,-0.923588627,-1.281846506,-0.759402392,-0.311651727,-1.892056855,-0.639976939,3.2,2.633333333,0.968250471,-0.822182325,-1.102376185,-0.311651727,-1.892056855,-0.639976939,-0.923588627,-1.281846506,-0.759402392,2.18636295,0.446970383,0.710411591,0.257838879,2.596118016,-2.596118016,-0.824756045,51.815991,-0.199385,524215,214573
Holwell Primary School ,2019,117175,0.59,0.04,-3.6,-1.5,-4.3,101,103,100,2,-0.558468559,-0.99065196,-0.865430457,-1.607184148,-1.281846506,-1.832081144,-1.74472712,-0.621364607,-1.749043266,1.9,1.566666667,0.44895022,-0.558468559,-0.99065196,-1.74472712,-0.621364607,-1.749043266,-1.607184148,-1.281846506,-1.832081144,1.983362454,-0.416695787,0.629816096,-0.180865876,3.724085274,-3.724085274,-0.064469762,51.794121,-0.195732,524527,212147
Holwell Primary School ,2018,117175,0.31,0,-3.6,-3.4,-4.3,98,99,97,2,-2.404464921,-1.437548861,-2.146376415,-2.63257743,-2.644593009,-2.904759896,-1.74472712,-1.483620061,-1.749043266,1.85,1.616666667,0.480366416,-2.404464921,-1.437548861,-1.74472712,-1.483620061,-1.749043266,-2.63257743,-2.644593009,-2.904759896,1.551946102,0.064720565,0.45853467,0.021831746,6.121239604,-6.121239604,0.425164151,51.794121,-0.195732,524527,212147
Holwell Primary School ,2020,117175,0.53,0,-1.8,-2.8,-2.4,104,105,102,2,-0.954039208,-1.437548861,-1.33608272,-0.581790866,-0.600473254,-1.116961976,-0.938622212,-1.211328865,-0.938571719,2.2,2.066666667,0.725937003,-0.954039208,-1.437548861,-0.938622212,-1.211328865,-0.938571719,-0.581790866,-0.600473254,-1.116961976,2.172702574,-0.106035908,0.704988133,0.020948871,2.672021559,-2.672021559,-0.71429761,51.794121,-0.195732,524527,212147
Holy Family RC Primary School **,2019,117481,0.76,0.1,2.9,-0.4,2.6,106,109,105,2,0.562314947,-0.320306607,0.13520019,0.101804655,0.762273249,-0.044283224,1.166207272,-0.122164081,1.194248139,1.266666667,1.466666667,0.382992252,0.562314947,-0.320306607,1.166207272,-0.122164081,1.194248139,0.101804655,0.762273249,-0.044283224,2.871277328,-1.404610661,0.982337101,-0.599344848,-1.209591846,1.209591846,0.232347694,51.8106,-0.1827,525380,214002
Holy Family RC Primary School **,2018,117481,0.5,0.13,0.8,-6.8,-0.4,106,107,105,2,-1.151824532,0.014866069,-0.635172326,0.101804655,0.080899997,-0.044283224,0.225751545,-3.026603504,-0.085443776,1.566666667,1.9,0.641853886,-1.151824532,0.014866069,0.225751545,-3.026603504,-0.085443776,0.101804655,0.080899997,-0.044283224,2.465306795,-0.565306795,0.821158204,-0.179304318,1.046173415,-1.046173415,-2.247404225,51.8106,-0.1827,525380,214002
Holy Family RC Primary School **,2020,117481,0.76,0.08,1.4,-2.5,-0.3,107,107,105,2,0.562314947,-0.543755058,0.010368653,0.443602416,0.080899997,-0.044283224,0.494453181,-1.075183267,-0.042787379,1.166666667,1.433333333,0.360002734,0.562314947,-0.543755058,0.494453181,-1.075183267,-0.042787379,0.443602416,0.080899997,-0.044283224,2.675322052,-1.241988719,0.904538707,-0.544535973,-0.120771186,0.120771186,-0.993583495,51.8106,-0.1827,525380,214002
Homerswood Primary & Nursery School,2019,117252,0.36,0.07,-1.6,-2.3,-2.3,102,102,100,2,-2.074822713,-0.655479283,-1.525308378,-1.265386387,-1.622533132,-1.832081144,-0.849054999,-0.984419535,-0.895915322,3.133333333,2.633333333,0.968250471,-2.074822713,-0.655479283,-0.849054999,-0.984419535,-0.895915322,-1.265386387,-1.622533132,-1.832081144,1.991480685,0.641852648,0.633039206,0.335211265,3.678976521,-3.678976521,0.264023235,51.817449,-0.202969,523964,214729
Homerswood Primary & Nursery School,2018,117252,0.67,0,0.9,-1.1,-2.8,105,106,103,2,-0.031041027,-1.437548861,-0.820441278,-0.239993105,-0.259786629,-0.759402392,0.270535151,-0.439837143,-1.109197308,2.766666667,3.133333333,1.142097401,-0.031041027,-1.437548861,0.270535151,-0.439837143,-1.109197308,-0.239993105,-0.259786629,-0.759402392,2.40606324,0.727270094,0.797637258,0.344460143,1.375358771,-1.375358771,-0.334455288,51.817449,-0.202969,523964,214729
Homerswood Primary & Nursery School,2020,117252,0.47,0.07,-3.4,-1.5,-3.6,101,103,101,2,-1.349609857,-0.655479283,-1.120161531,-1.607184148,-1.281846506,-1.47452156,-1.655159908,-0.621364607,-1.450448485,3.566666667,2.966666667,1.087438988,-1.349609857,-0.655479283,-1.655159908,-0.621364607,-1.450448485,-1.607184148,-1.281846506,-1.47452156,1.998402172,0.968264494,0.635787183,0.451651805,3.640517448,-3.640517448,0.08210924,51.817449,-0.202969,523964,214729
Our Lady Catholic Primary (Welwyn Garden City) **,2019,117464,0.56,0.12,0.2,-6.4,0.5,109,110,108,3,-0.756253883,-0.096858157,-0.476598905,1.127197938,1.102959875,1.028395528,-0.042950091,-2.84507604,0.298463798,2.533333333,2.533333333,0.929535959,-0.756253883,-0.096858157,-0.042950091,-2.84507604,0.298463798,1.127197938,1.102959875,1.028395528,2.717791935,-0.184458601,0.92140015,0.008135809,-0.356754041,0.356754041,-2.904721859,51.79202,-0.201819,524113,211903
Our Lady Catholic Primary (Welwyn Garden City) **,2019,117464,0.64,0.11,0.5,-0.1,-1.1,106,106,104,3,-0.228826351,-0.208582382,-0.244362421,0.101804655,-0.259786629,-0.401842808,0.091400727,0.013981517,-0.384038556,2.533333333,2.533333333,0.929535959,-0.228826351,-0.208582382,0.091400727,0.013981517,-0.384038556,0.101804655,-0.259786629,-0.401842808,2.567783548,-0.034450215,0.861843644,0.067692314,0.476763861,-0.476763861,0.040918827,51.79202,-0.201819,524113,211903
Our Lady Catholic Primary (Welwyn Garden City) **,2018,117464,0.69,0.19,-0.2,-0.3,-2.2,106,107,104,2,0.100815856,0.685211421,0.439121384,0.101804655,0.080899997,-0.401842808,-0.222084515,-0.076782215,-0.853258925,2.766666667,3.233333333,1.173513597,0.100815856,0.685211421,-0.222084515,-0.076782215,-0.853258925,0.101804655,0.080899997,-0.401842808,2.615117626,0.618215707,0.880636275,0.292877321,0.213753225,-0.213753225,-0.391945896,51.79202,-0.201819,524113,211903
Our Lady Catholic Primary (Welwyn Garden City) **,2018,117464,0.59,0.07,-2.1,-3.3,-2.5,105,108,104,2,-0.558468559,-0.655479283,-0.678183152,-0.239993105,0.421586623,-0.401842808,-1.07297303,-1.438238195,-0.981228117,2.766666667,3.233333333,1.173513597,-0.558468559,-0.655479283,-1.07297303,-1.438238195,-0.981228117,-0.239993105,0.421586623,-0.401842808,2.37132761,0.862005723,0.783846477,0.389667119,1.568366442,-1.568366442,-1.513837756,51.79202,-0.201819,524113,211903
Our Lady Catholic Primary (Welwyn Garden City) **,2020,117464,0.62,0.03,-1.1,-0.5,-1.7,104,105,104,3,-0.360683234,-1.102376185,-0.817351631,-0.581790866,-0.600473254,-0.401842808,-0.625136969,-0.167545947,-0.639976939,1.8,2.033333333,0.709676483,-0.360683234,-1.102376185,-0.625136969,-0.167545947,-0.639976939,-0.581790866,-0.600473254,-0.401842808,2.367224171,-0.333890838,0.782217325,-0.072540843,1.5911671,-1.5911671,0.04077823,51.79202,-0.201819,524113,211903
Panshanger Primary School,2019,117294,0.67,0.07,-0.4,0.8,-0.2,104,106,104,2,-0.031041027,-0.655479283,-0.3835309,-0.581790866,-0.259786629,-0.401842808,-0.311651727,0.42241831,-0.000130982,4.2,4.166666667,1.427116356,-0.031041027,-0.655479283,-0.311651727,0.42241831,-0.000130982,-0.581790866,-0.259786629,-0.401842808,2.524397283,1.642269384,0.844618378,0.582497977,0.717838575,-0.717838575,0.634956447,51.802486,-0.181895,525458,213101
Panshanger Primary School,2018,117294,0.69,0.13,1.6,1.5,1,105,106,104,2,0.100815856,0.014866069,0.064626774,-0.239993105,-0.259786629,-0.401842808,0.584020393,0.740091372,0.511745784,5.466666667,5.666666667,1.734601055,0.100815856,0.014866069,0.584020393,0.740091372,0.511745784,-0.239993105,-0.259786629,-0.401842808,2.697718908,2.968947759,0.913430733,0.821170322,-0.245218763,0.245218763,1.072240201,51.802486,-0.181895,525458,213101
Panshanger Primary School,2020,117294,0.77,0.07,0.3,0.5,-0.8,105,104,105,2,0.628243388,-0.655479283,-0.015215584,-0.239993105,-0.94115988,-0.044283224,0.001833515,0.286272712,-0.256069365,5.133333333,4.533333333,1.511457504,0.628243388,-0.655479283,0.001833515,0.286272712,-0.256069365,-0.239993105,-0.94115988,-0.044283224,2.569828392,1.963504941,0.862655491,0.648802013,0.465401736,-0.465401736,0.401441203,51.802486,-0.181895,525458,213101
Peartree Primary School (Welwyn Garden City),2019,117172,0.38,0,-1.9,0.2,-4,100,98,98,2,-1.94296583,-1.437548861,-1.888555694,-1.948981909,-2.985279635,-2.547200312,-0.983405818,0.150127114,-1.621074074,2.866666667,2.066666667,0.725937003,-1.94296583,-1.437548861,-0.983405818,0.150127114,-1.621074074,-1.948981909,-2.985279635,-2.547200312,1.756517973,0.310148694,0.539754034,0.186182969,4.984541043,-4.984541043,1.605611869,51.795789,-0.199701,524249,212326
Peartree Primary School (Welwyn Garden City),2018,117172,0.26,0,-5.3,-3.2,-6.8,97,99,96,2,-2.734107129,-1.437548861,-2.330534072,-2.974375191,-2.644593009,-3.262319481,-2.506048423,-1.392856329,-2.815453195,2.4,1.533333333,0.427444015,-2.734107129,-1.437548861,-2.506048423,-1.392856329,-2.815453195,-2.974375191,-2.644593009,-3.262319481,1.370435044,0.162898289,0.386470937,0.040973078,7.129801325,-7.129801325,0.229842516,51.795789,-0.199701,524249,212326
Peartree Primary School (Welwyn Garden City),2020,117172,0.24,0,-3.9,-5.8,-1.9,98,100,101,2,-2.865964012,-1.437548861,-2.404197136,-2.63257743,-2.303906383,-1.47452156,-1.879077938,-2.572784845,-0.725289734,2.966666667,2,0.693147181,-2.865964012,-1.437548861,-1.879077938,-2.572784845,-0.725289734,-2.63257743,-2.303906383,-1.47452156,1.655596024,0.344403976,0.499685884,0.193461297,5.545311367,-5.545311367,-0.407783012,51.795789,-0.199701,524249,212326
St John's VA C of E Primary (Welwyn Garden City) **,2019,117435,0.93,0.14,4,0.8,1,111,107,108,2,1.683098453,0.126590294,1.0109993,1.810793459,0.080899997,1.028395528,1.658826938,0.42241831,0.511745784,4.2,3.666666667,1.299282984,1.683098453,0.126590294,1.658826938,0.42241831,0.511745784,1.810793459,0.080899997,1.028395528,3.132725274,0.533941393,1.086137471,0.213145513,-2.662320918,2.662320918,-0.26446381,51.795993,-0.233159,521941,212292
St John's VA C of E Primary (Welwyn Garden City) **,2018,117435,0.6,0.07,0.9,-3.5,-0.5,108,110,106,2,-0.492540117,-0.655479283,-0.641351621,0.785400177,1.102959875,0.31327636,0.270535151,-1.529001927,-0.128100173,2.866666667,2.8,1.029619417,-0.492540117,-0.655479283,0.270535151,-1.529001927,-0.128100173,0.785400177,1.102959875,0.31327636,2.676484507,0.123515493,0.905000226,0.124619191,-0.127230335,0.127230335,-1.72633266,51.795993,-0.233159,521941,212292
St John's VA C of E Primary (Welwyn Garden City) **,2020,117435,0.71,0.14,0.3,1.4,-1.8,106,105,104,2,0.232672739,0.126590294,0.200705605,0.101804655,-0.600473254,-0.401842808,0.001833515,0.694709506,-0.682633336,2.933333333,2.533333333,0.929535959,0.232672739,0.126590294,0.001833515,0.694709506,-0.682633336,0.101804655,-0.600473254,-0.401842808,2.600861791,-0.067528458,0.874976407,0.054559551,0.29296542,-0.29296542,0.476502849,51.795993,-0.233159,521941,212292
Templewood Primary School,2019,117174,0.62,0.14,-0.8,-3.1,-1.7,107,108,106,1,-0.360683234,0.126590294,-0.130778179,0.443602416,0.421586623,0.31327636,-0.490786151,-1.347474463,-0.639976939,5.766666667,5.3,1.667706821,-0.360683234,0.126590294,-0.490786151,-1.347474463,-0.639976939,0.443602416,0.421586623,0.31327636,2.590769267,2.709230733,0.870969461,0.796737359,0.349044281,-0.349044281,-1.63661468,51.809954,-0.209156,523558,213885
Templewood Primary School,2018,117174,0.97,0.17,4.8,0.4,1.3,112,112,108,1,1.946812219,0.46176297,1.345572731,2.15259122,1.784333126,1.028395528,2.017095786,0.240890846,0.639714976,5.033333333,4.433333333,1.489151747,1.946812219,0.46176297,2.017095786,0.240890846,0.639714976,2.15259122,1.784333126,1.028395528,3.334230342,1.099102991,1.166139249,0.323012497,-3.781978864,3.781978864,-0.891076778,51.809954,-0.209156,523558,213885
Templewood Primary School,2020,117174,0.8,0.17,5,0.8,3.1,111,111,109,1,0.826028713,0.46176297,0.719436695,1.810793459,1.4436465,1.385955112,2.106662998,0.42241831,1.407530125,4.633333333,3.566666667,1.271631453,0.826028713,0.46176297,2.106662998,0.42241831,1.407530125,1.810793459,1.4436465,1.385955112,3.296525484,0.270141182,1.151169622,0.12046183,-3.572472752,3.572472752,-0.18979605,51.809954,-0.209156,523558,213885
